"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"400","124","FL- LAKELAND",386176,0,0,0,0,2020-01-22
"401","122","FL- HUDSON",408247,0,0,0,0,2020-01-22
"402","141","FL- TAMPA",1385149,0,0,0,0,2020-01-22
"403","115","FL- BRADENTON",296705,0,0,0,0,2020-01-22
"404","116","FL- CLEARWATER",506206,0,0,0,0,2020-01-22
"405","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-01-22
"406","149","GA- SAVANNAH",856153,0,0,0,0,2020-01-22
"407","142","GA- ALBANY",219645,0,0,0,0,2020-01-22
"408","147","GA- MACON",734927,0,0,0,0,2020-01-22
"409","145","GA- AUGUSTA",673766,0,0,0,0,2020-01-22
"410","150","HI- HONOLULU",1360301,0,0,0,0,2020-01-22
"411","151","ID- BOISE",883940,0,0,0,0,2020-01-22
"412","440","WA- SPOKANE",1515334,0,0,0,0,2020-01-22
"413","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-01-22
"414","276","MT- MISSOULA",382740,0,0,0,0,2020-01-22
"415","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-01-22
"416","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-01-22
"417","171","IL- ROCKFORD",735905,0,0,0,0,2020-01-22
"418","449","WI- MADISON",1093305,0,0,0,0,2020-01-22
"419","170","IL- PEORIA",615743,0,0,0,0,2020-01-22
"420","191","IA- DAVENPORT",492280,0,0,0,0,2020-01-22
"421","173","IL- URBANA",450688,0,0,0,0,2020-01-22
"422","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-01-22
"423","155","IL- BLUE ISLAND",852099,0,0,0,0,2020-01-22
"424","156","IL- CHICAGO",2586419,0,0,0,0,2020-01-22
"425","158","IL- ELGIN",801491,0,0,0,0,2020-01-22
"426","161","IL- EVANSTON",912358,0,0,0,0,2020-01-22
"427","163","IL- HINSDALE",475308,0,0,0,0,2020-01-22
"428","164","IL- JOLIET",714644,0,0,0,0,2020-01-22
"429","166","IL- MELROSE PARK",1336480,0,0,0,0,2020-01-22
"430","186","IN- MUNSTER",313527,0,0,0,0,2020-01-22
"431","179","IN- EVANSVILLE",682402,0,0,0,0,2020-01-22
"432","154","IL- AURORA",343756,0,0,0,0,2020-01-22
"433","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-01-22
"434","194","IA- IOWA CITY",345868,0,0,0,0,2020-01-22
"435","193","IA- DUBUQUE",157341,0,0,0,0,2020-01-22
"436","208","KY- PADUCAH",370644,0,0,0,0,2020-01-22
"437","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-01-22
"438","264","MO- COLUMBIA",707702,0,0,0,0,2020-01-22
"439","180","IN- FORT WAYNE",866605,0,0,0,0,2020-01-22
"440","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-01-22
"441","184","IN- LAFAYETTE",242737,0,0,0,0,2020-01-22
"442","185","IN- MUNCIE",168738,0,0,0,0,2020-01-22
"443","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-01-22
"444","327","OH- CINCINNATI",1674091,0,0,0,0,2020-01-22
"445","187","IN- SOUTH BEND",696079,0,0,0,0,2020-01-22
"446","181","IN- GARY",529009,0,0,0,0,2020-01-22
"447","207","KY- OWENSBORO",145260,0,0,0,0,2020-01-22
"448","238","MI- KALAMAZOO",669114,0,0,0,0,2020-01-22
"449","192","IA- DES MOINES",1091747,0,0,0,0,2020-01-22
"450","278","NE- OMAHA",1302233,0,0,0,0,2020-01-22
"451","448","WI- LA CROSSE",356614,0,0,0,0,2020-01-22
"452","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-01-22
"453","197","IA- WATERLOO",213653,0,0,0,0,2020-01-22
"454","196","IA- SIOUX CITY",263271,0,0,0,0,2020-01-22
"455","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-01-22
"456","195","IA- MASON CITY",132160,0,0,0,0,2020-01-22
"457","253","MN- ROCHESTER",416752,0,0,0,0,2020-01-22
"458","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-01-22
"459","200","KS- TOPEKA",457565,0,0,0,0,2020-01-22
"460","340","OK- TULSA",1369583,0,0,0,0,2020-01-22
"461","277","NE- LINCOLN",580765,0,0,0,0,2020-01-22
"462","383","TX- AMARILLO",444214,0,0,0,0,2020-01-22
"463","380","TN- NASHVILLE",2782462,0,0,0,0,2020-01-22
"464","204","KY- LEXINGTON",1514499,0,0,0,0,2020-01-22
"465","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-01-22
"466","203","KY- COVINGTON",416762,0,0,0,0,2020-01-22
"467","444","WV- HUNTINGTON",356456,0,0,0,0,2020-01-22
"468","329","OH- COLUMBUS",3018306,0,0,0,0,2020-01-22
"469","376","TN- KINGSPORT",479601,0,0,0,0,2020-01-22
"470","443","WV- CHARLESTON",839828,0,0,0,0,2020-01-22
"471","213","LA- LAFAYETTE",614128,0,0,0,0,2020-01-22
"472","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-01-22
"473","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-01-22
"474","210","LA- BATON ROUGE",947505,0,0,0,0,2020-01-22
"475","212","LA- HOUMA",271510,0,0,0,0,2020-01-22
"476","217","LA- MONROE",271497,0,0,0,0,2020-01-22
"477","259","MS- JACKSON",1075145,0,0,0,0,2020-01-22
"478","216","LA- METAIRIE",458580,0,0,0,0,2020-01-22
"479","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-01-22
"480","220","LA- SLIDELL",192108,0,0,0,0,2020-01-22
"481","222","ME- PORTLAND",1070795,0,0,0,0,2020-01-22
"482","221","ME- BANGOR",400665,0,0,0,0,2020-01-22
"483","281","NH- LEBANON",396748,0,0,0,0,2020-01-22
"484","223","MD- BALTIMORE",2523788,0,0,0,0,2020-01-22
"485","363","PA- YORK",440053,0,0,0,0,2020-01-22
"486","352","PA- HARRISBURG",1027704,0,0,0,0,2020-01-22
"487","445","WV- MORGANTOWN",404313,0,0,0,0,2020-01-22
"488","227","MA- BOSTON",4826221,0,0,0,0,2020-01-22
"489","295","NY- ALBANY",1842850,0,0,0,0,2020-01-22
"490","231","MA- WORCESTER",808287,0,0,0,0,2020-01-22
"491","246","MI- SAGINAW",627549,0,0,0,0,2020-01-22
"492","240","MI- MARQUETTE",200023,0,0,0,0,2020-01-22
"493","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-01-22
"494","248","MI- ST JOSEPH",142156,0,0,0,0,2020-01-22
"495","243","MI- PETOSKEY",175199,0,0,0,0,2020-01-22
"496","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-01-22
"497","239","MI- LANSING",710382,0,0,0,0,2020-01-22
"498","447","WI- GREEN BAY",510635,0,0,0,0,2020-01-22
"499","235","MI- FLINT",568542,0,0,0,0,2020-01-22
"500","250","MN- DULUTH",341216,0,0,0,0,2020-01-22
"501","456","WI- WAUSAU",189284,0,0,0,0,2020-01-22
"502","232","MI- ANN ARBOR",1401260,0,0,0,0,2020-01-22
"503","242","MI- MUSKEGON",270058,0,0,0,0,2020-01-22
"504","244","MI- PONTIAC",470635,0,0,0,0,2020-01-22
"505","334","OH- TOLEDO",1000493,0,0,0,0,2020-01-22
"506","234","MI- DETROIT",1738617,0,0,0,0,2020-01-22
"507","245","MI- ROYAL OAK",679720,0,0,0,0,2020-01-22
"508","233","MI- DEARBORN",517284,0,0,0,0,2020-01-22
"509","256","MN- ST PAUL",1080676,0,0,0,0,2020-01-22
"510","322","ND- FARGO MOORHEAD -MN",533993,0,0,0,0,2020-01-22
"511","323","ND- GRAND FORKS",164613,0,0,0,0,2020-01-22
"512","254","MN- ST CLOUD",260897,0,0,0,0,2020-01-22
"513","261","MS- OXFORD",149639,0,0,0,0,2020-01-22
"514","258","MS- HATTIESBURG",306018,0,0,0,0,2020-01-22
"515","257","MS- GULFPORT",201377,0,0,0,0,2020-01-22
"516","274","MT- BILLINGS",585373,0,0,0,0,2020-01-22
"517","275","MT- GREAT FALLS",152681,0,0,0,0,2020-01-22
"518","370","SD- RAPID CITY",217734,0,0,0,0,2020-01-22
"519","324","ND- MINOT",125908,0,0,0,0,2020-01-22
"520","282","NH- MANCHESTER",894248,0,0,0,0,2020-01-22
"521","283","NJ- CAMDEN",2827593,0,0,0,0,2020-01-22
"522","284","NJ- HACKENSACK",1278413,0,0,0,0,2020-01-22
"523","291","NJ- PATERSON",393185,0,0,0,0,2020-01-22
"524","292","NJ- RIDGEWOOD",463288,0,0,0,0,2020-01-22
"525","285","NJ- MORRISTOWN",1028075,0,0,0,0,2020-01-22
"526","288","NJ- NEW BRUNSWICK",1044234,0,0,0,0,2020-01-22
"527","346","PA- ALLENTOWN",1233349,0,0,0,0,2020-01-22
"528","400","TX- LUBBOCK",707296,0,0,0,0,2020-01-22
"529","393","TX- EL PASO",1113258,0,0,0,0,2020-01-22
"530","299","NY- BUFFALO",1378870,0,0,0,0,2020-01-22
"531","304","NY- ROCHESTER",1303270,0,0,0,0,2020-01-22
"532","296","NY- BINGHAMTON",364639,0,0,0,0,2020-01-22
"533","307","NY- SYRACUSE",1069422,0,0,0,0,2020-01-22
"534","351","PA- ERIE",722463,0,0,0,0,2020-01-22
"535","300","NY- ELMIRA",331145,0,0,0,0,2020-01-22
"536","359","PA- SAYRE",197463,0,0,0,0,2020-01-22
"537","424","VT- BURLINGTON",646114,0,0,0,0,2020-01-22
"538","360","PA- SCRANTON",317755,0,0,0,0,2020-01-22
"539","312","NC- DURHAM",1366694,0,0,0,0,2020-01-22
"540","313","NC- GREENSBORO",627219,0,0,0,0,2020-01-22
"541","315","NC- HICKORY",298883,0,0,0,0,2020-01-22
"542","320","NC- WINSTON-SALEM",1137103,0,0,0,0,2020-01-22
"543","311","NC- CHARLOTTE",2459473,0,0,0,0,2020-01-22
"544","375","TN- JOHNSON CITY",277165,0,0,0,0,2020-01-22
"545","309","NC- ASHEVILLE",660204,0,0,0,0,2020-01-22
"546","314","NC- GREENVILLE",856416,0,0,0,0,2020-01-22
"547","318","NC- RALEIGH",2032974,0,0,0,0,2020-01-22
"548","319","NC- WILMINGTON",449671,0,0,0,0,2020-01-22
"549","365","SC- CHARLESTON",1039763,0,0,0,0,2020-01-22
"550","430","VA- NORFOLK",1289789,0,0,0,0,2020-01-22
"551","367","SC- FLORENCE",379572,0,0,0,0,2020-01-22
"552","369","SC- SPARTANBURG",374810,0,0,0,0,2020-01-22
"553","321","ND- BISMARCK",211242,0,0,0,0,2020-01-22
"554","330","OH- DAYTON",1077638,0,0,0,0,2020-01-22
"555","326","OH- CANTON",640670,0,0,0,0,2020-01-22
"556","328","OH- CLEVELAND",2068625,0,0,0,0,2020-01-22
"557","335","OH- YOUNGSTOWN",642648,0,0,0,0,2020-01-22
"558","357","PA- PITTSBURGH",2904771,0,0,0,0,2020-01-22
"559","332","OH- KETTERING",432928,0,0,0,0,2020-01-22
"560","331","OH- ELYRIA",253587,0,0,0,0,2020-01-22
"561","325","OH- AKRON",703381,0,0,0,0,2020-01-22
"562","339","OK- OKLAHOMA CITY",1878346,0,0,0,0,2020-01-22
"563","391","TX- DALLAS",4819192,0,0,0,0,2020-01-22
"564","336","OK- LAWTON",203937,0,0,0,0,2020-01-22
"565","420","TX- WICHITA FALLS",202790,0,0,0,0,2020-01-22
"566","342","OR- EUGENE",731523,0,0,0,0,2020-01-22
"567","345","OR- SALEM",319400,0,0,0,0,2020-01-22
"568","344","OR- PORTLAND",2688073,0,0,0,0,2020-01-22
"569","341","OR- BEND",221484,0,0,0,0,2020-01-22
"570","347","PA- ALTOONA",302529,0,0,0,0,2020-01-22
"571","355","PA- LANCASTER",678147,0,0,0,0,2020-01-22
"572","358","PA- READING",596839,0,0,0,0,2020-01-22
"573","354","PA- JOHNSTOWN",220260,0,0,0,0,2020-01-22
"574","362","PA- WILKES-BARRE",249132,0,0,0,0,2020-01-22
"575","350","PA- DANVILLE",579193,0,0,0,0,2020-01-22
"576","366","SC- COLUMBIA",1241913,0,0,0,0,2020-01-22
"577","368","SC- GREENVILLE",907674,0,0,0,0,2020-01-22
"578","374","TN- JACKSON",333926,0,0,0,0,2020-01-22
"579","416","TX- TYLER",561485,0,0,0,0,2020-01-22
"580","397","TX- HOUSTON",6463120,0,0,0,0,2020-01-22
"581","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-01-22
"582","412","TX- SAN ANTONIO",2714969,0,0,0,0,2020-01-22
"583","385","TX- AUSTIN",1738310,0,0,0,0,2020-01-22
"584","413","TX- TEMPLE",499914,0,0,0,0,2020-01-22
"585","394","TX- FORT WORTH",2198658,0,0,0,0,2020-01-22
"586","418","TX- WACO",341324,0,0,0,0,2020-01-22
"587","388","TX- BRYAN",272470,0,0,0,0,2020-01-22
"588","406","TX- ODESSA",351062,0,0,0,0,2020-01-22
"589","382","TX- ABILENE",295982,0,0,0,0,2020-01-22
"590","417","TX- VICTORIA",148174,0,0,0,0,2020-01-22
"591","396","TX- HARLINGEN",591312,0,0,0,0,2020-01-22
"592","399","TX- LONGVIEW",215161,0,0,0,0,2020-01-22
"593","386","TX- BEAUMONT",464919,0,0,0,0,2020-01-22
"594","411","TX- SAN ANGELO",159476,0,0,0,0,2020-01-22
"595","402","TX- MCALLEN",672773,0,0,0,0,2020-01-22
"596","422","UT- PROVO",599239,0,0,0,0,2020-01-22
"597","421","UT- OGDEN",485077,0,0,0,0,2020-01-22
"598","427","VA- CHARLOTTESVILLE",580368,0,0,0,0,2020-01-22
"599","432","VA- ROANOKE",718474,0,0,0,0,2020-01-22
"600","431","VA- RICHMOND",1734485,0,0,0,0,2020-01-22
"601","428","VA- LYNCHBURG",256375,0,0,0,0,2020-01-22
"602","426","VA- ARLINGTON",2297586,0,0,0,0,2020-01-22
"603","429","VA- NEWPORT NEWS",563031,0,0,0,0,2020-01-22
"604","435","VA- WINCHESTER",435762,0,0,0,0,2020-01-22
"605","442","WA- YAKIMA",298517,0,0,0,0,2020-01-22
"606","439","WA- SEATTLE",2812672,1.27212857561981e-07,0,0.0127212857561981,0,2020-01-22
"607","438","WA- OLYMPIA",387412,0,0,0,0,2020-01-22
"608","437","WA- EVERETT",672161,9.5541389264689e-07,0,0.095541389264689,0,2020-01-22
"609","441","WA- TACOMA",802054,0,0,0,0,2020-01-22
"610","450","WI- MARSHFIELD",379798,0,0,0,0,2020-01-22
"611","446","WI- APPLETON",328675,0,0,0,0,2020-01-22
"612","452","WI- NEENAH",238971,0,0,0,0,2020-01-22
"613","457","WY- CASPER",192915,0,0,0,0,2020-01-22
"614","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-01-22
"615","268","MO- KANSAS CITY",2481936,0,0,0,0,2020-01-23
"616","297","NY- BRONX",1398749,0,0,0,0,2020-01-23
"617","301","NY- EAST LONG ISLAND",4728414,0,0,0,0,2020-01-23
"618","303","NY- NEW YORK",4981418,0,0,0,0,2020-01-23
"619","308","NY- WHITE PLAINS",1135283,0,0,0,0,2020-01-23
"620","289","NJ- NEWARK",1534797,0,0,0,0,2020-01-23
"621","001","AL- BIRMINGHAM",2276677,0,0,0,0,2020-01-23
"622","007","AL- MONTGOMERY",473121,0,0,0,0,2020-01-23
"623","006","AL- MOBILE",826053,0,0,0,0,2020-01-23
"624","134","FL- PENSACOLA",764431,0,0,0,0,2020-01-23
"625","002","AL- DOTHAN",375802,0,0,0,0,2020-01-23
"626","009","AL- TUSCALOOSA",266186,0,0,0,0,2020-01-23
"627","144","GA- ATLANTA",6243061,0,0,0,0,2020-01-23
"628","148","GA- ROME",289908,0,0,0,0,2020-01-23
"629","260","MS- MERIDIAN",197862,0,0,0,0,2020-01-23
"630","005","AL- HUNTSVILLE",626099,0,0,0,0,2020-01-23
"631","373","TN- CHATTANOOGA",700134,0,0,0,0,2020-01-23
"632","262","MS- TUPELO",396259,0,0,0,0,2020-01-23
"633","146","GA- COLUMBUS",349248,0,0,0,0,2020-01-23
"634","010","AK- ANCHORAGE",710231,0,0,0,0,2020-01-23
"635","012","AZ- PHOENIX",3373124,0,0,0,0,2020-01-23
"636","293","NM- ALBUQUERQUE",1729568,0,0,0,0,2020-01-23
"637","015","AZ- TUCSON",1221007,0,0,0,0,2020-01-23
"638","423","UT- SALT LAKE CITY",2034274,0,0,0,0,2020-01-23
"639","011","AZ- MESA",1384107,0,0,0,0,2020-01-23
"640","014","AZ- SUN CITY",298424,0,0,0,0,2020-01-23
"641","279","NV- LAS VEGAS",2064056,0,0,0,0,2020-01-23
"642","019","AR- LITTLE ROCK",1557326,0,0,0,0,2020-01-23
"643","270","MO- SPRINGFIELD",865127,0,0,0,0,2020-01-23
"644","021","AR- SPRINGDALE",535647,0,0,0,0,2020-01-23
"645","267","MO- JOPLIN",375895,0,0,0,0,2020-01-23
"646","018","AR- JONESBORO",238432,0,0,0,0,2020-01-23
"647","273","MO- ST LOUIS",3427241,0,0,0,0,2020-01-23
"648","219","LA- SHREVEPORT",694588,0,0,0,0,2020-01-23
"649","016","AR- FORT SMITH",376522,0,0,0,0,2020-01-23
"650","379","TN- MEMPHIS",1816203,0,0,0,0,2020-01-23
"651","022","AR- TEXARKANA",263672,0,0,0,0,2020-01-23
"652","033","CA- CONTRA COSTA CO.",1042954,0,0,0,0,2020-01-23
"653","065","CA- ALAMEDA CO.",1538029,0,0,0,0,2020-01-23
"654","077","CA- SACRAMENTO",2589156,0,0,0,0,2020-01-23
"655","091","CA- STOCKTON",596968,0,0,0,0,2020-01-23
"656","280","NV- RENO",758460,0,0,0,0,2020-01-23
"657","031","CA- CHICO",300672,0,0,0,0,2020-01-23
"658","058","CA- MODESTO",901093,0,0,0,0,2020-01-23
"659","081","CA- SAN FRANCISCO",1438721,0,0,0,0,2020-01-23
"660","343","OR- MEDFORD",434585,0,0,0,0,2020-01-23
"661","043","CA- FRESNO",1244650,0,0,0,0,2020-01-23
"662","062","CA- NAPA",274114,0,0,0,0,2020-01-23
"663","073","CA- REDDING",341901,0,0,0,0,2020-01-23
"664","080","CA- SAN DIEGO",3720182,0,0,0,0,2020-01-23
"665","079","CA- SAN BERNARDINO",3116736,0,0,0,0,2020-01-23
"666","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-01-23
"667","056","CA- LOS ANGELES",9867438,0,0,0,0,2020-01-23
"668","023","CA- ORANGE CO.",3304821,0,0,0,0,2020-01-23
"669","096","CA- VENTURA",857707,0,0,0,0,2020-01-23
"670","089","CA- SANTA ROSA",489750,0,0,0,0,2020-01-23
"671","078","CA- SALINAS",396679,0,0,0,0,2020-01-23
"672","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-01-23
"673","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-01-23
"674","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-01-23
"675","082","CA- SAN JOSE",1761797,0,0,0,0,2020-01-23
"676","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-01-23
"677","085","CA- SAN MATEO CO.",797525,0,0,0,0,2020-01-23
"678","103","CO- DENVER",2853117,0,0,0,0,2020-01-23
"679","106","CO- GREELEY",357920,0,0,0,0,2020-01-23
"680","102","CO- COLORADO SPRINGS",829912,0,0,0,0,2020-01-23
"681","101","CO- BOULDER",308518,0,0,0,0,2020-01-23
"682","107","CO- PUEBLO",173208,0,0,0,0,2020-01-23
"683","105","CO- GRAND JUNCTION",337595,0,0,0,0,2020-01-23
"684","104","CO- FORT COLLINS",335380,0,0,0,0,2020-01-23
"685","201","KS- WICHITA",1276737,0,0,0,0,2020-01-23
"686","109","CT- BRIDGEPORT",682421,0,0,0,0,2020-01-23
"687","111","CT- NEW HAVEN",1482374,0,0,0,0,2020-01-23
"688","110","CT- HARTFORD",1510786,0,0,0,0,2020-01-23
"689","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-01-23
"690","364","RI- PROVIDENCE",1228881,0,0,0,0,2020-01-23
"691","112","DE- WILMINGTON",796103,0,0,0,0,2020-01-23
"692","225","MD- SALISBURY",443452,0,0,0,0,2020-01-23
"693","356","PA- PHILADELPHIA",4185432,0,0,0,0,2020-01-23
"694","113","DC- WASHINGTON",2617594,0,0,0,0,2020-01-23
"695","226","MD- TAKOMA PARK",960715,0,0,0,0,2020-01-23
"696","120","FL- GAINESVILLE",567547,0,0,0,0,2020-01-23
"697","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-01-23
"698","133","FL- PANAMA CITY",217003,0,0,0,0,2020-01-23
"699","130","FL- ORLANDO",3621833,0,0,0,0,2020-01-23
"700","118","FL- FORT LAUDERDALE",2760263,0,0,0,0,2020-01-23
"701","127","FL- MIAMI",3202229,0,0,0,0,2020-01-23
"702","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-01-23
"703","119","FL- FORT MYERS",1182870,0,0,0,0,2020-01-23
"704","137","FL- SARASOTA",407131,0,0,0,0,2020-01-23
"705","129","FL- OCALA",529160,0,0,0,0,2020-01-23
"706","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-01-23
"707","124","FL- LAKELAND",386176,0,0,0,0,2020-01-23
"708","122","FL- HUDSON",408247,0,0,0,0,2020-01-23
"709","141","FL- TAMPA",1385149,0,0,0,0,2020-01-23
"710","115","FL- BRADENTON",296705,0,0,0,0,2020-01-23
"711","116","FL- CLEARWATER",506206,0,0,0,0,2020-01-23
"712","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-01-23
"713","149","GA- SAVANNAH",856153,0,0,0,0,2020-01-23
"714","142","GA- ALBANY",219645,0,0,0,0,2020-01-23
"715","147","GA- MACON",734927,0,0,0,0,2020-01-23
"716","145","GA- AUGUSTA",673766,0,0,0,0,2020-01-23
"717","150","HI- HONOLULU",1360301,0,0,0,0,2020-01-23
"718","151","ID- BOISE",883940,0,0,0,0,2020-01-23
"719","440","WA- SPOKANE",1515334,0,0,0,0,2020-01-23
"720","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-01-23
"721","276","MT- MISSOULA",382740,0,0,0,0,2020-01-23
"722","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-01-23
"723","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-01-23
"724","171","IL- ROCKFORD",735905,0,0,0,0,2020-01-23
"725","449","WI- MADISON",1093305,0,0,0,0,2020-01-23
"726","170","IL- PEORIA",615743,0,0,0,0,2020-01-23
"727","191","IA- DAVENPORT",492280,0,0,0,0,2020-01-23
"728","173","IL- URBANA",450688,0,0,0,0,2020-01-23
"729","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-01-23
"730","155","IL- BLUE ISLAND",852099,0,0,0,0,2020-01-23
"731","156","IL- CHICAGO",2586419,0,0,0,0,2020-01-23
"732","158","IL- ELGIN",801491,0,0,0,0,2020-01-23
"733","161","IL- EVANSTON",912358,0,0,0,0,2020-01-23
"734","163","IL- HINSDALE",475308,0,0,0,0,2020-01-23
"735","164","IL- JOLIET",714644,0,0,0,0,2020-01-23
"736","166","IL- MELROSE PARK",1336480,0,0,0,0,2020-01-23
"737","186","IN- MUNSTER",313527,0,0,0,0,2020-01-23
"738","179","IN- EVANSVILLE",682402,0,0,0,0,2020-01-23
"739","154","IL- AURORA",343756,0,0,0,0,2020-01-23
"740","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-01-23
"741","194","IA- IOWA CITY",345868,0,0,0,0,2020-01-23
"742","193","IA- DUBUQUE",157341,0,0,0,0,2020-01-23
"743","208","KY- PADUCAH",370644,0,0,0,0,2020-01-23
"744","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-01-23
"745","264","MO- COLUMBIA",707702,0,0,0,0,2020-01-23
"746","180","IN- FORT WAYNE",866605,0,0,0,0,2020-01-23
"747","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-01-23
"748","184","IN- LAFAYETTE",242737,0,0,0,0,2020-01-23
"749","185","IN- MUNCIE",168738,0,0,0,0,2020-01-23
"750","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-01-23
"751","327","OH- CINCINNATI",1674091,0,0,0,0,2020-01-23
"752","187","IN- SOUTH BEND",696079,0,0,0,0,2020-01-23
"753","181","IN- GARY",529009,0,0,0,0,2020-01-23
"754","207","KY- OWENSBORO",145260,0,0,0,0,2020-01-23
"755","238","MI- KALAMAZOO",669114,0,0,0,0,2020-01-23
"756","192","IA- DES MOINES",1091747,0,0,0,0,2020-01-23
"757","278","NE- OMAHA",1302233,0,0,0,0,2020-01-23
"758","448","WI- LA CROSSE",356614,0,0,0,0,2020-01-23
"759","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-01-23
"760","197","IA- WATERLOO",213653,0,0,0,0,2020-01-23
"761","196","IA- SIOUX CITY",263271,0,0,0,0,2020-01-23
"762","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-01-23
"763","195","IA- MASON CITY",132160,0,0,0,0,2020-01-23
"764","253","MN- ROCHESTER",416752,0,0,0,0,2020-01-23
"765","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-01-23
"766","200","KS- TOPEKA",457565,0,0,0,0,2020-01-23
"767","340","OK- TULSA",1369583,0,0,0,0,2020-01-23
"768","277","NE- LINCOLN",580765,0,0,0,0,2020-01-23
"769","383","TX- AMARILLO",444214,0,0,0,0,2020-01-23
"770","380","TN- NASHVILLE",2782462,0,0,0,0,2020-01-23
"771","204","KY- LEXINGTON",1514499,0,0,0,0,2020-01-23
"772","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-01-23
"773","203","KY- COVINGTON",416762,0,0,0,0,2020-01-23
"774","444","WV- HUNTINGTON",356456,0,0,0,0,2020-01-23
"775","329","OH- COLUMBUS",3018306,0,0,0,0,2020-01-23
"776","376","TN- KINGSPORT",479601,0,0,0,0,2020-01-23
"777","443","WV- CHARLESTON",839828,0,0,0,0,2020-01-23
"778","213","LA- LAFAYETTE",614128,0,0,0,0,2020-01-23
"779","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-01-23
"780","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-01-23
"781","210","LA- BATON ROUGE",947505,0,0,0,0,2020-01-23
"782","212","LA- HOUMA",271510,0,0,0,0,2020-01-23
"783","217","LA- MONROE",271497,0,0,0,0,2020-01-23
"784","259","MS- JACKSON",1075145,0,0,0,0,2020-01-23
"785","216","LA- METAIRIE",458580,0,0,0,0,2020-01-23
"786","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-01-23
"787","220","LA- SLIDELL",192108,0,0,0,0,2020-01-23
"788","222","ME- PORTLAND",1070795,0,0,0,0,2020-01-23
"789","221","ME- BANGOR",400665,0,0,0,0,2020-01-23
"790","281","NH- LEBANON",396748,0,0,0,0,2020-01-23
"791","223","MD- BALTIMORE",2523788,0,0,0,0,2020-01-23
"792","363","PA- YORK",440053,0,0,0,0,2020-01-23
"793","352","PA- HARRISBURG",1027704,0,0,0,0,2020-01-23
"794","445","WV- MORGANTOWN",404313,0,0,0,0,2020-01-23
"795","227","MA- BOSTON",4826221,0,0,0,0,2020-01-23
"796","295","NY- ALBANY",1842850,0,0,0,0,2020-01-23
"797","231","MA- WORCESTER",808287,0,0,0,0,2020-01-23
"798","246","MI- SAGINAW",627549,0,0,0,0,2020-01-23
"799","240","MI- MARQUETTE",200023,0,0,0,0,2020-01-23
"800","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-01-23
"801","248","MI- ST JOSEPH",142156,0,0,0,0,2020-01-23
"802","243","MI- PETOSKEY",175199,0,0,0,0,2020-01-23
"803","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-01-23
"804","239","MI- LANSING",710382,0,0,0,0,2020-01-23
"805","447","WI- GREEN BAY",510635,0,0,0,0,2020-01-23
