"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date","hrrcases","hrrdeaths","casegrowthrate","deathgrowthrate"
"7073","009","AL- TUSCALOOSA",266186,0,0,0,0,2020-02-13,0,0,1.17847243953408,NA
"7074","144","GA- ATLANTA",6243061,0,0,0,0,2020-02-13,0,0,1.10062181114511,1.11549334256764
"7075","148","GA- ROME",289908,0,0,0,0,2020-02-13,0,0,1.04564652343568,1.13617603958492
"7076","260","MS- MERIDIAN",197862,0,0,0,0,2020-02-13,0,0,1.21377880071949,Inf
"7077","005","AL- HUNTSVILLE",626099,0,0,0,0,2020-02-13,0,0,1.07994850190866,1.30368243198918
"7078","373","TN- CHATTANOOGA",700134,0,0,0,0,2020-02-13,0,0,1.08067750656129,1.2005209785697
"7079","262","MS- TUPELO",396259,0,0,0,0,2020-02-13,0,0,1.0962297811729,1.07071760892758
"7080","146","GA- COLUMBUS",349248,0,0,0,0,2020-02-13,0,0,1.45412966839577,3.01154429667587
"7081","010","AK- ANCHORAGE",710231,0,0,0,0,2020-02-13,0,0,1.08058608058608,1.21428571428571
"7082","012","AZ- PHOENIX",3373124,1.80503773187501e-07,0,0.0180503773187501,0,2020-02-13,0.608861609429315,0,1.10334915888875,1.23447808120836
"7083","293","NM- ALBUQUERQUE",1729568,0,0,0,0,2020-02-13,0,0,1.17896720039373,1.17299236330003
"7084","015","AZ- TUCSON",1221007,3.23983819928478e-11,0,3.23983819928478e-06,0,2020-02-13,3.95586512019411e-05,0,1.13378605628578,1.11928914875608
"7085","423","UT- SALT LAKE CITY",2034274,0,0,0,0,2020-02-13,0,0,1.10095048240136,1.36502314985625
"7086","014","AZ- SUN CITY",298424,2.57325983261848e-07,0,0.0257325983261848,0,2020-02-13,0.0767922492289338,0,1.0944117041286,1.2044284348
"7087","011","AZ- MESA",1384107,2.27082575762242e-07,0,0.0227082575762242,0,2020-02-13,0.314306582690549,0,1.09618576647143,1.24103297246712
"7088","279","NV- LAS VEGAS",2064056,0,0,0,0,2020-02-13,0,0,1.09687967558548,1.13419786985621
"7089","019","AR- LITTLE ROCK",1557326,0,0,0,0,2020-02-13,0,0,1.08040014058757,1.11759753310141
"7090","270","MO- SPRINGFIELD",865127,0,0,0,0,2020-02-13,0,0,1.04602954396377,1.04024522319107
"7091","021","AR- SPRINGDALE",535647,0,0,0,0,2020-02-13,0,0,1.04980538085238,Inf
"7092","267","MO- JOPLIN",375895,0,0,0,0,2020-02-13,0,0,1.09888021599599,1.14426536510558
"7093","018","AR- JONESBORO",238432,0,0,0,0,2020-02-13,0,0,1.14387852272614,Inf
"7094","273","MO- ST LOUIS",3427241,0,0,0,0,2020-02-13,0,0,1.15026733712102,1.38614787902949
"7095","219","LA- SHREVEPORT",694588,0,0,0,0,2020-02-13,0,0,1.20147303673601,1.29711366424212
"7096","016","AR- FORT SMITH",376522,0,0,0,0,2020-02-13,0,0,1.09225335336223,1.26215609550319
"7097","379","TN- MEMPHIS",1816203,0,0,0,0,2020-02-13,0,0,1.10107942327444,1.27961054414817
"7098","022","AR- TEXARKANA",263672,0,0,0,0,2020-02-13,0,0,1.18843625627861,3023.66635158528
"7099","033","CA- CONTRA COSTA CO.",1042954,0,0,0,0,2020-02-13,0,0,1.09380131700788,1.1180744714588
"7100","065","CA- ALAMEDA CO.",1538029,4.52518895843524e-11,0,4.52518895843524e-06,0,2020-02-13,6.95987184855319e-05,0,1.0930055191249,1.09542210036711
"7101","077","CA- SACRAMENTO",2589156,0,0,0,0,2020-02-13,0,0,1.08539795184926,1.17785847690078
"7102","091","CA- STOCKTON",596968,0,0,0,0,2020-02-13,0,0,1.05764418665216,1.03896619537508
"7103","280","NV- RENO",758460,0,0,0,0,2020-02-13,0,0,1.09280573178705,1.165403893336
"7104","031","CA- CHICO",300672,0,0,0,0,2020-02-13,0,0,1.04653263446517,Inf
"7105","058","CA- MODESTO",901093,0,0,0,0,2020-02-13,0,0,1.1706949187814,1.73171308560813
"7106","081","CA- SAN FRANCISCO",1438721,1.39012358893767e-06,0,0.139012358893767,0,2020-02-13,2,0,1.07570503826522,1.10887018361919
"7107","343","OR- MEDFORD",434585,0,0,0,0,2020-02-13,0,0,1.09809942166924,NA
"7108","043","CA- FRESNO",1244650,0,0,0,0,2020-02-13,0,0,1.11406013867556,1.22581880723014
"7109","062","CA- NAPA",274114,0,0,0,0,2020-02-13,0,0,1.08760409738486,1
"7110","073","CA- REDDING",341901,0,0,0,0,2020-02-13,0,0,1.06649098505162,1.07142857142857
"7111","080","CA- SAN DIEGO",3720182,2.66524356316378e-07,0,0.0266524356316378,0,2020-02-13,0.991519112929775,0,1.08360530758116,1.24106512172342
"7112","079","CA- SAN BERNARDINO",3116736,9.23577012557005e-11,0,9.23577012557005e-06,0,2020-02-13,0.000287854572380887,0,1.17134453244661,1.16950139009868
"7113","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-02-13,0,0,1.14654843207044,1.25949804488215
"7114","056","CA- LOS ANGELES",9867438,1.00919477616369e-07,0,0.0100919477616369,0,2020-02-13,0.995816688371912,0,1.1209681010914,1.24336912282458
"7115","023","CA- ORANGE CO.",3304821,3.0516614442538e-07,0,0.030516614442538,0,2020-02-13,1.00851948258603,0,1.09288021204761,1.06884525596213
"7116","096","CA- VENTURA",857707,4.49671221046706e-09,0,0.000449671221046706,0,2020-02-13,0.00385686153990307,0,1.08568344478767,1.10331966767788
"7117","089","CA- SANTA ROSA",489750,0,0,0,0,2020-02-13,0,0,1.06381775286083,1.14091234455218
"7118","078","CA- SALINAS",396679,0,0,0,0,2020-02-13,0,0,1.07008086253369,1.07142857142857
"7119","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-02-13,0,0,1.02158483726648,32.4938486142938
"7120","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-02-13,0,0,1.05180651272578,1.00539335835645
"7121","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-02-13,0,0,1.16277901493144,1.21005103955154
"7122","082","CA- SAN JOSE",1761797,1.084795051605e-06,0,0.1084795051605,0,2020-02-13,1.91118866753253,0,1.05142087556234,1.03827429164028
"7123","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-02-13,0,0,1.09812047467458,1.15315841025912
"7124","085","CA- SAN MATEO CO.",797525,1.11271413120567e-07,0,0.0111271413120567,0,2020-02-13,0.0887417337489799,0,1.04524698827349,1.08231758471632
"7125","103","CO- DENVER",2853117,0,0,0,0,2020-02-13,0,0,1.08987870876964,1.22134394508395
"7126","106","CO- GREELEY",357920,0,0,0,0,2020-02-13,0,0,1.11110683989164,1.18628667478665
"7127","102","CO- COLORADO SPRINGS",829912,0,0,0,0,2020-02-13,0,0,1.06387246205807,1.12572033519631
"7128","101","CO- BOULDER",308518,0,0,0,0,2020-02-13,0,0,1.09308705548094,1.29073420492319
"7129","107","CO- PUEBLO",173208,0,0,0,0,2020-02-13,0,0,1.0377623840345,1.06671402220364
"7130","105","CO- GRAND JUNCTION",337595,0,0,0,0,2020-02-13,0,0,1.03974448312192,1.14351387029029
"7131","104","CO- FORT COLLINS",335380,0,0,0,0,2020-02-13,0,0,1.04809078913417,1.04081632653061
"7132","201","KS- WICHITA",1276737,0,0,0,0,2020-02-13,0,0,1.1504396605025,1.70476028979272
"7133","109","CT- BRIDGEPORT",682421,0,0,0,0,2020-02-13,0,0,1.1294768506096,1.23876288845635
"7134","111","CT- NEW HAVEN",1482374,0,0,0,0,2020-02-13,0,0,1.183430168589,1.47065916370051
"7135","110","CT- HARTFORD",1510786,0,0,0,0,2020-02-13,0,0,1.18884012419207,1.4136386550731
"7136","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-02-13,0,0,1.13390245049499,1.2606967392742
"7137","364","RI- PROVIDENCE",1228881,0,0,0,0,2020-02-13,0,0,1.18113745182917,1.34393789174862
"7138","112","DE- WILMINGTON",796103,0,0,0,0,2020-02-13,0,0,1.26270353325554,1.12862662322913
"7139","225","MD- SALISBURY",443452,0,0,0,0,2020-02-13,0,0,1.28132749993658,1.23697534188453
"7140","356","PA- PHILADELPHIA",4185432,0,0,0,0,2020-02-13,0,0,1.19914967917938,1.65775193261682
"7141","113","DC- WASHINGTON",2617594,0,0,0,0,2020-02-13,0,0,1.21335135364085,1.3259928134709
"7142","226","MD- TAKOMA PARK",960715,0,0,0,0,2020-02-13,0,0,1.24866439242672,1.45897159031855
"7143","120","FL- GAINESVILLE",567547,0,0,0,0,2020-02-13,0,0,1.15976515728044,1.01511310195461
"7144","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-02-13,0,0,1.13084957363235,1.08660972401811
"7145","133","FL- PANAMA CITY",217003,0,0,0,0,2020-02-13,0,0,1.14302908520389,Inf
"7146","130","FL- ORLANDO",3621833,0,0,0,0,2020-02-13,0,0,1.08203464952026,1.17120249779499
"7147","118","FL- FORT LAUDERDALE",2760263,0,0,0,0,2020-02-13,0,0,1.10158860830368,1.24164424141058
"7148","127","FL- MIAMI",3202229,0,0,0,0,2020-02-13,0,0,1.1199216680893,1.33270382907597
"7149","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-02-13,0,0,1.18011403511836,1.38832533801273
"7150","119","FL- FORT MYERS",1182870,0,0,0,0,2020-02-13,0,0,1.1173227569593,1.08923758507462
"7151","137","FL- SARASOTA",407131,0,0,0,0,2020-02-13,0,0,1.11361524352982,1.11814541184518
"7152","129","FL- OCALA",529160,0,0,0,0,2020-02-13,0,0,1.14075037564589,1.36145436862795
"7153","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-02-13,0,0,1.07632842030168,1.26267890812968
"7154","124","FL- LAKELAND",386176,0,0,0,0,2020-02-13,0,0,1.11162372282319,1.23213152901359
"7155","122","FL- HUDSON",408247,0,0,0,0,2020-02-13,0,0,1.11061312381058,1.2660199919869
"7156","141","FL- TAMPA",1385149,0,0,0,0,2020-02-13,0,0,1.07021945994248,1.16737204390923
"7157","115","FL- BRADENTON",296705,0,0,0,0,2020-02-13,0,0,1.13186813186813,1.47619047619048
"7158","116","FL- CLEARWATER",506206,0,0,0,0,2020-02-13,0,0,1.0507637017071,1.10204081632653
"7159","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-02-13,0,0,1.0507637017071,1.10204081632653
"7160","149","GA- SAVANNAH",856153,0,0,0,0,2020-02-13,0,0,1.11259859652035,1.14285714285714
"7161","142","GA- ALBANY",219645,0,0,0,0,2020-02-13,0,0,1.14393984122445,1.21960255516782
"7162","147","GA- MACON",734927,0,0,0,0,2020-02-13,0,0,1.20607000178738,1.15828678872184
"7163","145","GA- AUGUSTA",673766,0,0,0,0,2020-02-13,0,0,1.22711672880658,1.33243318585305
"7164","150","HI- HONOLULU",1360301,0,0,0,0,2020-02-13,0,0,1.07142857142857,1.42857142857143
"7165","151","ID- BOISE",883940,0,0,0,0,2020-02-13,0,0,1.05304864624565,1.24544183686011
"7166","440","WA- SPOKANE",1515334,0,0,0,0,2020-02-13,0,0,1.08064955281958,1.1375008246277
"7167","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-02-13,0,0,1.10044490522408,NA
"7168","276","MT- MISSOULA",382740,0,0,0,0,2020-02-13,0,0,1.06204551318975,1.09803630301582
"7169","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-02-13,0,0,1.24532637422585,1.11428571428571
"7170","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-02-13,0,0,1.11853464650265,Inf
"7171","171","IL- ROCKFORD",735905,0,0,0,0,2020-02-13,0,0,1.24971677654098,1.40831405014279
"7172","449","WI- MADISON",1093305,9.14657849364999e-07,0,0.0914657849364999,0,2020-02-13,1,0,1.05639212904691,1.21589943050469
"7173","170","IL- PEORIA",615743,0,0,0,0,2020-02-13,0,0,1.18660260057197,1.56729221096102
"7174","191","IA- DAVENPORT",492280,0,0,0,0,2020-02-13,0,0,1.30516053534907,2.05891073784294
"7175","173","IL- URBANA",450688,0,0,0,0,2020-02-13,0,0,1.10749957320188,1.51863428150983
"7176","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-02-13,0,0,1.37108186278131,1.01317271116577
"7177","155","IL- BLUE ISLAND",852099,3.6680288715731e-07,0,0.036680288715731,0,2020-02-13,0.312552373343857,0,1.13403467038614,1.26931009138019
"7178","166","IL- MELROSE PARK",1336480,2.04129034785562e-07,0,0.0204129034785562,0,2020-02-13,0.272814372410209,0,1.13525891748457,1.24813690569879
"7179","164","IL- JOLIET",714644,1.21567420093814e-08,0,0.00121567420093814,0,2020-02-13,0.00868774273655233,0,1.19255844909932,1.49409247828597
"7180","163","IL- HINSDALE",475308,4.29149335170957e-09,0,0.000429149335170957,0,2020-02-13,0.00203978112201437,0,1.16143816257612,1.32671885156035
"7181","161","IL- EVANSTON",912358,3.31418936663295e-07,0,0.0331418936663295,0,2020-02-13,0.30237271821625,0,1.13378280035436,1.25441720965537
"7182","156","IL- CHICAGO",2586419,3.85009649304336e-07,0,0.0385009649304336,0,2020-02-13,0.995796272144071,0,1.13239610690561,1.26038500506586
"7183","158","IL- ELGIN",801491,9.48738797647811e-08,0,0.00948738797647811,0,2020-02-13,0.0760405607665542,0,1.13762308213416,1.20912130402449
"7184","186","IN- MUNSTER",313527,9.47164973367293e-08,0,0.00947164973367292,0,2020-02-13,0.0296961792604927,0,1.16633203166294,1.30102660654248
"7185","179","IN- EVANSVILLE",682402,0,0,0,0,2020-02-13,0,0,1.20923780424829,49.7532233109851
"7186","154","IL- AURORA",343756,0,0,0,0,2020-02-13,0,0,1.15784009382292,1.14537418792552
"7187","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-02-13,0,0,1.16601253936656,1
"7188","194","IA- IOWA CITY",345868,0,0,0,0,2020-02-13,0,0,1.19685725784024,1.13480279263606
"7189","193","IA- DUBUQUE",157341,0,0,0,0,2020-02-13,0,0,1.08301073080567,1.07664817997188
"7190","208","KY- PADUCAH",370644,0,0,0,0,2020-02-13,0,0,1.4000559081072,1.68070955026487
"7191","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-02-13,0,0,1.10474819194907,1.23144050230502
"7192","264","MO- COLUMBIA",707702,0,0,0,0,2020-02-13,0,0,1.04488881166737,1.04846083276156
"7193","180","IN- FORT WAYNE",866605,0,0,0,0,2020-02-13,0,0,1.17474984917108,1.55458347881088
"7194","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-02-13,0,0,1.13625340534772,1.30463713384245
"7195","184","IN- LAFAYETTE",242737,0,0,0,0,2020-02-13,0,0,1.08484034605158,1.02823462812485
"7196","185","IN- MUNCIE",168738,0,0,0,0,2020-02-13,0,0,1.13489613470062,1.0307990817485
"7197","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-02-13,0,0,1.16040923514674,1.35758984847978
"7198","327","OH- CINCINNATI",1674091,0,0,0,0,2020-02-13,0,0,1.16403266985685,1.21300586906635
"7199","187","IN- SOUTH BEND",696079,0,0,0,0,2020-02-13,0,0,1.16966227176378,1.07681558088559
"7200","181","IN- GARY",529009,0,0,0,0,2020-02-13,0,0,1.17854611487212,1.29569235976937
"7201","207","KY- OWENSBORO",145260,0,0,0,0,2020-02-13,0,0,1.1520958870256,1.06159599502376
"7202","238","MI- KALAMAZOO",669114,0,0,0,0,2020-02-13,0,0,1.1735923418312,1.3429038124175
"7203","192","IA- DES MOINES",1091747,0,0,0,0,2020-02-13,0,0,1.08437545169935,1.45743424416021
"7204","278","NE- OMAHA",1302233,0,0,0,0,2020-02-13,0,0,1.13721858000457,1.36193372537191
"7205","448","WI- LA CROSSE",356614,0,0,0,0,2020-02-13,0,0,1.08282026299514,1.30037053458094
"7206","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-02-13,0,0,1.13092720067191,1.32351297244534
"7207","197","IA- WATERLOO",213653,0,0,0,0,2020-02-13,0,0,1.32237366839781,Inf
"7208","196","IA- SIOUX CITY",263271,0,0,0,0,2020-02-13,0,0,1.09748320242643,NA
"7209","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-02-13,0,0,1.27571994336932,1.28349405802285
"7210","195","IA- MASON CITY",132160,0,0,0,0,2020-02-13,0,0,1.05896756608875,NA
"7211","253","MN- ROCHESTER",416752,0,0,0,0,2020-02-13,0,0,1.09718311166783,1.06009284398574
"7212","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-02-13,0,0,1.08952308978742,1.2601842667101
"7213","200","KS- TOPEKA",457565,0,0,0,0,2020-02-13,0,0,1.14757174031247,1.04761904761905
"7214","340","OK- TULSA",1369583,0,0,0,0,2020-02-13,0,0,1.1175511239306,1.22497147282951
"7215","277","NE- LINCOLN",580765,0,0,0,0,2020-02-13,0,0,1.37652775184661,1.1342974719465
"7216","383","TX- AMARILLO",444214,0,0,0,0,2020-02-13,0,0,1.33043924537445,1.57268667824361
"7217","380","TN- NASHVILLE",2782462,0,0,0,0,2020-02-13,0,0,1.08144440343933,1.2214241506367
"7218","204","KY- LEXINGTON",1514499,0,0,0,0,2020-02-13,0,0,1.08655356797143,1.00081138274106
"7219","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-02-13,0,0,1.09072533225997,1.476703556027
"7220","203","KY- COVINGTON",416762,0,0,0,0,2020-02-13,0,0,1.42799238724806,1.32143182980005
"7221","444","WV- HUNTINGTON",356456,0,0,0,0,2020-02-13,0,0,1.47787797293814,1.14118482931285
"7222","329","OH- COLUMBUS",3018306,0,0,0,0,2020-02-13,0,0,1.12529757004191,1.17298350998658
"7223","376","TN- KINGSPORT",479601,0,0,0,0,2020-02-13,0,0,1.2687197298178,1
"7224","443","WV- CHARLESTON",839828,0,0,0,0,2020-02-13,0,0,1.1551794600278,1.02927472106767
"7225","213","LA- LAFAYETTE",614128,0,0,0,0,2020-02-13,0,0,1.06253008624002,1.28090742311594
"7226","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-02-13,0,0,1.13264539865831,1.02184302381187
"7227","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-02-13,0,0,1.13543774770883,1.42752056276313
"7228","210","LA- BATON ROUGE",947505,0,0,0,0,2020-02-13,0,0,1.23930831150251,1.25900253320255
"7229","212","LA- HOUMA",271510,0,0,0,0,2020-02-13,0,0,1.18408866252276,1.51007807361449
"7230","217","LA- MONROE",271497,0,0,0,0,2020-02-13,0,0,1.29993408599554,2.30204993565817
"7231","259","MS- JACKSON",1075145,0,0,0,0,2020-02-13,0,0,1.12867446630582,1.30129289289532
"7232","216","LA- METAIRIE",458580,0,0,0,0,2020-02-13,0,0,1.12340017868748,1.15918687644352
"7233","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-02-13,0,0,1.09328943090805,1.09057670178722
"7234","220","LA- SLIDELL",192108,0,0,0,0,2020-02-13,0,0,1.11991129408707,1.37728222902543
"7235","222","ME- PORTLAND",1070795,0,0,0,0,2020-02-13,0,0,1.05058285616592,1.10556093946314
"7236","221","ME- BANGOR",400665,0,0,0,0,2020-02-13,0,0,1.15091426742453,30.3858212305324
"7237","281","NH- LEBANON",396748,0,0,0,0,2020-02-13,0,0,1.0648469151661,1.27685670382104
"7238","223","MD- BALTIMORE",2523788,0,0,0,0,2020-02-13,0,0,1.17792609367197,1.48920305912334
"7239","363","PA- YORK",440053,0,0,0,0,2020-02-13,0,0,1.24708976072778,1.35950323520413
"7240","352","PA- HARRISBURG",1027704,0,0,0,0,2020-02-13,0,0,1.27260187918606,1.10375652342266
"7241","445","WV- MORGANTOWN",404313,0,0,0,0,2020-02-13,0,0,1.13736424798525,1.41575877405196
"7242","227","MA- BOSTON",4826221,2.07201452233538e-07,0,0.0207201452233538,0,2020-02-13,1,0,1.1527480455102,1.32865304016916
"7243","295","NY- ALBANY",1842850,0,0,0,0,2020-02-13,0,0,1.11837825062852,1.20395859764842
"7244","231","MA- WORCESTER",808287,0,0,0,0,2020-02-13,0,0,1.14657425141892,1.23045250652443
"7245","246","MI- SAGINAW",627549,0,0,0,0,2020-02-13,0,0,1.21562270158615,1.91342046270828
"7246","240","MI- MARQUETTE",200023,0,0,0,0,2020-02-13,0,0,1.19556892166115,Inf
"7247","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-02-13,0,0,1.11814835028968,1.51910275948557
"7248","248","MI- ST JOSEPH",142156,0,0,0,0,2020-02-13,0,0,1.09931387821322,1.09163673811652
"7249","243","MI- PETOSKEY",175199,0,0,0,0,2020-02-13,0,0,1.11281033457439,1.26717183451282
"7250","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-02-13,0,0,1.14421210412004,1.15430274079504
"7251","239","MI- LANSING",710382,0,0,0,0,2020-02-13,0,0,1.10065336218284,1.1847075601517
"7252","447","WI- GREEN BAY",510635,0,0,0,0,2020-02-13,0,0,1.22678335217769,1.14237279476946
"7253","235","MI- FLINT",568542,0,0,0,0,2020-02-13,0,0,1.14726122343163,1.56673174583248
"7254","250","MN- DULUTH",341216,0,0,0,0,2020-02-13,0,0,1.16785548295914,1.30893678315635
"7255","456","WI- WAUSAU",189284,0,0,0,0,2020-02-13,0,0,1.0632455880099,1
"7256","232","MI- ANN ARBOR",1401260,0,0,0,0,2020-02-13,0,0,1.09632468584352,1.21190764197557
"7257","242","MI- MUSKEGON",270058,0,0,0,0,2020-02-13,0,0,1.11709834317999,1.21860178693636
"7258","244","MI- PONTIAC",470635,0,0,0,0,2020-02-13,0,0,1.11087993830718,1.15341990608292
"7259","334","OH- TOLEDO",1000493,0,0,0,0,2020-02-13,0,0,1.13025051884198,1.71817140184615
"7260","234","MI- DETROIT",1738617,0,0,0,0,2020-02-13,0,0,1.11492315887421,1.26646638776055
"7261","245","MI- ROYAL OAK",679720,0,0,0,0,2020-02-13,0,0,1.11298312177247,1.16589744985933
"7262","233","MI- DEARBORN",517284,0,0,0,0,2020-02-13,0,0,1.10413864821308,1.24748884263727
"7263","256","MN- ST PAUL",1080676,0,0,0,0,2020-02-13,0,0,1.08001389328384,1.29228548423237
"7264","322","ND- FARGO MOORHEAD -MN",533993,0,0,0,0,2020-02-13,0,0,1.14197197532809,1.14285714285714
"7265","323","ND- GRAND FORKS",164613,0,0,0,0,2020-02-13,0,0,1.17361032695812,NA
"7266","254","MN- ST CLOUD",260897,0,0,0,0,2020-02-13,0,0,1.05814660179744,NA
"7267","261","MS- OXFORD",149639,0,0,0,0,2020-02-13,0,0,1.10947924313459,1
"7268","258","MS- HATTIESBURG",306018,0,0,0,0,2020-02-13,0,0,1.2266993231572,1.57425665503244
"7269","257","MS- GULFPORT",201377,0,0,0,0,2020-02-13,0,0,1.06479289992583,1.45043712051303
"7270","274","MT- BILLINGS",585373,0,0,0,0,2020-02-13,0,0,1.05470088898428,1
"7271","275","MT- GREAT FALLS",152681,0,0,0,0,2020-02-13,0,0,1.04890220070963,1
"7272","370","SD- RAPID CITY",217734,0,0,0,0,2020-02-13,0,0,1.02347156532872,Inf
"7273","324","ND- MINOT",125908,0,0,0,0,2020-02-13,0,0,1.05943522344039,1
"7274","282","NH- MANCHESTER",894248,0,0,0,0,2020-02-13,0,0,1.09789586344048,1.31696400318072
"7275","283","NJ- CAMDEN",2827593,0,0,0,0,2020-02-13,0,0,1.16150977241615,1.23099597864416
"7276","284","NJ- HACKENSACK",1278413,0,0,0,0,2020-02-13,0,0,1.1260951668917,1.28060737611135
"7277","291","NJ- PATERSON",393185,0,0,0,0,2020-02-13,0,0,1.17537123838859,1.2846889030135
"7278","292","NJ- RIDGEWOOD",463288,0,0,0,0,2020-02-13,0,0,1.10974733983699,1.29328392112516
"7279","285","NJ- MORRISTOWN",1028075,0,0,0,0,2020-02-13,0,0,1.16751873334348,1.32219244644438
"7280","288","NJ- NEW BRUNSWICK",1044234,0,0,0,0,2020-02-13,0,0,1.19887763345337,1.29767447326116
"7281","346","PA- ALLENTOWN",1233349,0,0,0,0,2020-02-13,0,0,1.18929788722184,1.24193194904426
"7282","400","TX- LUBBOCK",707296,0,0,0,0,2020-02-13,0,0,1.13487585793466,1.27532938963276
"7283","393","TX- EL PASO",1113258,0,0,0,0,2020-02-13,0,0,1.27894191700324,Inf
"7284","299","NY- BUFFALO",1378870,0,0,0,0,2020-02-13,0,0,1.11510877771014,1.21031928443064
"7285","304","NY- ROCHESTER",1303270,0,0,0,0,2020-02-13,0,0,1.08796730705274,1.17608492010707
"7286","296","NY- BINGHAMTON",364639,0,0,0,0,2020-02-13,0,0,1.17509312063793,1.07812052288112
"7287","307","NY- SYRACUSE",1069422,0,0,0,0,2020-02-13,0,0,1.06196036967419,1.17400326436257
"7288","351","PA- ERIE",722463,0,0,0,0,2020-02-13,0,0,1.18004931433402,1.21295913834494
"7289","300","NY- ELMIRA",331145,0,0,0,0,2020-02-13,0,0,1.21217109750868,1.09031118383466
"7290","359","PA- SAYRE",197463,0,0,0,0,2020-02-13,0,0,1.2076081508946,1.43251077034202
"7291","424","VT- BURLINGTON",646114,0,0,0,0,2020-02-13,0,0,1.10432103624093,1.3242623463961
"7292","360","PA- SCRANTON",317755,0,0,0,0,2020-02-13,0,0,1.24948189975288,1.5139696812464
"7293","312","NC- DURHAM",1366694,0,0,0,0,2020-02-13,0,0,1.17600428320898,1.66736951933948
"7294","313","NC- GREENSBORO",627219,0,0,0,0,2020-02-13,0,0,1.11243892194112,1.19609141788807
"7295","315","NC- HICKORY",298883,0,0,0,0,2020-02-13,0,0,1.20553567445567,1.09243086609394
"7296","320","NC- WINSTON-SALEM",1137103,0,0,0,0,2020-02-13,0,0,1.12000715495097,1.25693953569644
"7297","311","NC- CHARLOTTE",2459473,0,0,0,0,2020-02-13,0,0,1.10440687402838,1.41938592378251
